episode,reward,time
1,-377.0132500240254,0.17323827743530273
2,-297.55355083307455,0.10132884979248047
3,-313.55907034119224,0.08451962471008301
4,-251.23228358444834,0.05710101127624512
5,-295.3620202550627,0.06813621520996094
6,-284.4042404444634,0.07340264320373535
7,-463.2839376520114,0.061673641204833984
8,-330.31446844225945,0.06560730934143066
9,-66.18722844700062,0.07970762252807617
10,-444.4729059843992,0.07702279090881348
11,-107.49743035100029,0.07098650932312012
12,-188.3908103460337,0.06602191925048828
13,-527.8636269648129,0.06825971603393555
14,-309.0538285840254,0.14040279388427734
15,-476.03808976681694,0.1332073211669922
16,-166.04999394244828,0.06386232376098633
17,-426.72775940354586,0.12338495254516602
18,-386.9132020396013,0.08564043045043945
19,-364.5332711018087,0.10533404350280762
20,-468.65362335188104,0.07725143432617188
21,-604.2130019674426,0.11188983917236328
22,-301.42553714006516,0.08381223678588867
23,-403.87097823918964,0.07071399688720703
24,-375.5617490823743,0.06822657585144043
25,-246.42454872301457,0.08195066452026367
26,-583.9441270256145,0.09162497520446777
27,-531.1433972675809,0.08358621597290039
28,-67.35754821719306,0.0993196964263916
29,-59.13458573235121,0.12013697624206543
30,-479.02760553763227,0.07652854919433594
31,-513.3501530083124,0.08329582214355469
32,-86.82831569973064,0.08351993560791016
33,-342.8192164946001,0.08702993392944336
34,-32.44687239566129,0.07391119003295898
35,-567.3200094969391,0.09742569923400879
36,-225.20507021579192,0.09734916687011719
37,-475.28081606382693,0.11775612831115723
38,-479.46580376611,0.07120561599731445
39,-457.6490709369402,0.0626380443572998
40,-84.61636392130478,0.08971548080444336
41,-305.1675378080112,0.07793092727661133
42,-307.1015048232248,0.14348053932189941
43,-446.84757626332043,0.0852518081665039
44,-513.2715653035457,0.06666970252990723
45,-448.7105334438093,0.08484292030334473
46,-535.8378709383037,0.07204103469848633
47,-315.7876850760292,0.12262415885925293
48,-385.0073585730294,0.13313865661621094
49,-519.5341200626174,0.06442046165466309
50,-71.50383540125155,0.10594940185546875
51,-164.48784067500807,0.11787843704223633
52,-320.67094593078536,0.07757568359375
53,-280.15961256285505,0.07393741607666016
54,-120.0447345232196,0.09998059272766113
55,-330.78857568155325,0.07221293449401855
56,-369.1232098953679,0.06615138053894043
57,-262.42292674251576,0.08923077583312988
58,-230.44546613192804,0.07981085777282715
59,-196.51565704122388,0.12180852890014648
60,-77.06458845589192,0.12044000625610352
61,-16.15008501325312,0.07776546478271484
62,-535.0341210259871,0.10846161842346191
63,-619.2687710921762,0.08309268951416016
64,-474.4702521623481,0.07017207145690918
65,-332.7105832382285,0.06756591796875
66,-350.28747668726663,0.07453608512878418
67,-370.2244240319879,0.07029461860656738
68,-434.1946334958541,0.08559918403625488
69,-414.0177873678349,0.1125330924987793
70,-153.86939853183225,0.08762645721435547
71,-125.36522837703444,0.06899833679199219
72,-208.3285440050031,0.07592654228210449
73,-342.428442951173,0.08514261245727539
74,-436.1573035216375,0.09048175811767578
75,-351.83698941942976,0.07393860816955566
76,-459.3410511416362,0.08065247535705566
77,-202.13391001754786,0.0840296745300293
78,-547.2148541603814,0.06520581245422363
79,-278.18347415042274,0.08737444877624512
80,-307.1687903922477,0.08521127700805664
81,-231.57746966953965,0.11267375946044922
82,-420.1593766616684,0.10874247550964355
83,-348.44081857144465,0.08000946044921875
84,-440.94292886149805,0.09203243255615234
85,-456.360955471996,0.11493992805480957
86,-98.83314655105097,0.08743548393249512
87,-406.4325889693838,0.06713604927062988
88,-499.66886973152725,0.10381937026977539
89,-543.6428192346375,0.09099793434143066
